<, 1>
<smiling, 1>
<lips, 1>
<quite, 1>
<dumb, 1>
<and, 1>
<the, 1>
<once, 1>
<pretty, 1>
<well, 1>
<kept, 1>
<hair, 1>
<scattered, 1>
<rough, 1>
<and, 1>
<tangled, 1>
<on, 1>
<the, 1>
<pillow, 1>
<All, 1>
<day, 1>
<she, 1>
<lay, 1>
<so, 1>
<only, 1>
<rousing, 1>
<now, 1>
<and, 1>
<then, 1>
<to, 1>
<mutter, 1>
<Water, 1>
<with, 1>
<lips, 1>
<so, 1>
<parched, 1>
<they, 1>
<could, 1>
<hardly, 1>
<shape, 1>
<the, 1>
<word, 1>
<All, 1>
<day, 1>
<Jo, 1>
<and, 1>
<Meg, 1>
<hovered, 1>
<over, 1>
<her, 1>
<watching, 1>
<waiting, 1>
<hoping, 1>
<and, 1>
<trusting, 1>
<in, 1>
<God, 1>
<and, 1>
<Mother, 1>
<and, 1>
<all, 1>
<day, 1>
<the, 1>
<snow, 1>
<fell, 1>
<the, 1>
<bitter, 1>
<wind, 1>
<raged, 1>
<and, 1>
<the, 1>
<hours, 1>
<dragged, 1>
<slowly, 1>
<by, 1>
<But, 1>
<night, 1>
<came, 1>
<at, 1>
<last, 1>
<and, 1>
<every, 1>
<time, 1>
<the, 1>
<clock, 1>
<struck, 1>
<the, 1>
<sisters, 1>
<still, 1>
<sitting, 1>
<on, 1>
<either, 1>
<side, 1>
<of, 1>
<the, 1>
<bed, 1>
<looked, 1>
<at, 1>
<each, 1>
<other, 1>
<with, 1>
<brightening, 1>
<eyes, 1>
<for, 1>
<each, 1>
<hour, 1>
<brought, 1>
<help, 1>
<nearer, 1>
<The, 1>
<doctor, 1>
<had, 1>
<been, 1>
<in, 1>
<to, 1>
<say, 1>
<that, 1>
<some, 1>
<change, 1>
<for, 1>
<better, 1>
<or, 1>
<worse, 1>
<would, 1>
<probably, 1>
<take, 1>
<place, 1>
<about, 1>
<midnight, 1>
<at, 1>
<which, 1>
<time, 1>
<he, 1>
<would, 1>
<return, 1>
<Hannah, 1>
<quite, 1>
<worn, 1>
<out, 1>
<lay, 1>
<down, 1>
<on, 1>
<the, 1>
<sofa, 1>
<at, 1>
<the, 1>
<bed, 1>
<s, 1>
<foot, 1>
<and, 1>
<fell, 1>
<fast, 1>
<asleep, 1>
<Mr, 1>
<Laurence, 1>
<marched, 1>
<to, 1>
<and, 1>
<fro, 1>
<in, 1>
<the, 1>
<parlor, 1>
<feeling, 1>
<that, 1>
<he, 1>
<would, 1>
<rather, 1>
<face, 1>
<a, 1>
<rebel, 1>
<battery, 1>
<than, 1>
<Mrs, 1>
<March, 1>
<s, 1>
<countenance, 1>
<as, 1>
<she, 1>
<entered, 1>
<Laurie, 1>
<lay, 1>
<on, 1>
<the, 1>
<rug, 1>
<pretending, 1>
<to, 1>
<rest, 1>
<but, 1>
<staring, 1>
<into, 1>
<the, 1>
<fire, 1>
<with, 1>
<the, 1>
<thoughtful, 1>
<look, 1>
<which, 1>
<made, 1>
<his, 1>
<black, 1>
<eyes, 1>
<beautifully, 1>
<soft, 1>
<and, 1>
<clear, 1>
<The, 1>
<girls, 1>
<never, 1>
<forgot, 1>
<that, 1>
<night, 1>
<for, 1>
<no, 1>
<sleep, 1>
<came, 1>
<to, 1>
<them, 1>
<as, 1>
<they, 1>
<kept, 1>
<their, 1>
<watch, 1>
<with, 1>
<that, 1>
<dreadful, 1>
<sense, 1>
<of, 1>
<powerlessness, 1>
<which, 1>
<comes, 1>
<to, 1>
<us, 1>
<in, 1>
<hours, 1>
<like, 1>
<those, 1>
<If, 1>
<God, 1>
<spares, 1>
<Beth, 1>
<I, 1>
<never, 1>
<will, 1>
<complain, 1>
<again, 1>
<whispered, 1>
<Meg, 1>
<earnestly, 1>
<If, 1>
<God, 1>
<spares, 1>
<Beth, 1>
<I, 1>
<ll, 1>
<try, 1>
<to, 1>
<love, 1>
<and, 1>
<serve, 1>
<Him, 1>
<all, 1>
<my, 1>
<life, 1>
<answered, 1>
<Jo, 1>
<with, 1>
<equal, 1>
<fervor, 1>
<I, 1>
<wish, 1>
<I, 1>
<had, 1>
<no, 1>
<heart, 1>
<it, 1>
<aches, 1>
<so, 1>
<sighed, 1>
<Meg, 1>
<after, 1>
<a, 1>
<pause, 1>
<If, 1>
<life, 1>
<is, 1>
<often, 1>
<as, 1>
<hard, 1>
<as, 1>
<this, 1>
<I, 1>
<don, 1>
<t, 1>
<see, 1>
<how, 1>
<we, 1>
<ever, 1>
<shall, 1>
<get, 1>
<through, 1>
<it, 1>
<added, 1>
<her, 1>
<sister, 1>
<despondently, 1>
<Here, 1>
<the, 1>
<clock, 1>
<struck, 1>
<twelve, 1>
<and, 1>
<both, 1>
<forgot, 1>
<themselves, 1>
<in, 1>
<watching, 1>
<Beth, 1>
<for, 1>
<they, 1>
<fancied, 1>
<a, 1>
<change, 1>
<passed, 1>
<over, 1>
<her, 1>
<wan, 1>
<face, 1>
<The, 1>
<house, 1>
<was, 1>
<still, 1>
<as, 1>
<death, 1>
<and, 1>
<nothing, 1>
<but, 1>
<the, 1>
<wailing, 1>
<of, 1>
<the, 1>
<wind, 1>
<broke, 1>
<the, 1>
<deep, 1>
<hush, 1>
<Weary, 1>
<Hannah, 1>
<slept, 1>
<on, 1>
<and, 1>
<no, 1>
<one, 1>
<but, 1>
<the, 1>
<sisters, 1>
<saw, 1>
<the, 1>
<pale, 1>
<shadow, 1>
<which, 1>
<seemed, 1>
<to, 1>
<fall, 1>
<upon, 1>
<the, 1>
<little, 1>
<bed, 1>
<An, 1>
<hour, 1>
<went, 1>
<by, 1>
<and, 1>
<nothing, 1>
<happened, 1>
<except, 1>
<Laurie, 1>
<s, 1>
<quiet, 1>
<departure, 1>
<for, 1>
<the, 1>
<station, 1>
<Another, 1>
<hour, 1>
<still, 1>
<no, 1>
<one, 1>
<came, 1>
<and, 1>
<anxious, 1>
<fears, 1>
<of, 1>
<delay, 1>
<in, 1>
<the, 1>
<storm, 1>
<or, 1>
<accidents, 1>
<by, 1>
<the, 1>
<way, 1>
<or, 1>
<worst, 1>
<of, 1>
<all, 1>
<a, 1>
<great, 1>
<grief, 1>
<at, 1>
<Washington, 1>
<haunted, 1>
<the, 1>
<girls, 1>
<It, 1>
<was, 1>
<past, 1>
<two, 1>
<when, 1>
<Jo, 1>
<who, 1>
<stood, 1>
<at, 1>
<the, 1>
<window, 1>
<thinking, 1>
<how, 1>
<dreary, 1>
<the, 1>
<world, 1>
<looked, 1>
<in, 1>
<its, 1>
<winding, 1>
<sheet, 1>
<of, 1>
<snow, 1>
<heard, 1>
<a, 1>
<movement, 1>
<by, 1>
<the, 1>
<bed, 1>
<and, 1>
<turning, 1>
<quickly, 1>
<saw, 1>
<Meg, 1>
<kneeling, 1>
<before, 1>
<their, 1>
<mother, 1>
<s, 1>
<easy, 1>
<chair, 1>
<with, 1>
<her, 1>
<face, 1>
<hidden, 1>
<A, 1>
<dreadful, 1>
<fear, 1>
<passed, 1>
<coldly, 1>
<over, 1>
<Jo, 1>
<as, 1>
<she, 1>
<thought, 1>
<Beth, 1>
<is, 1>
<dead, 1>
<and, 1>
<Meg, 1>
<is, 1>
<afraid, 1>
<to, 1>
<tell, 1>
<me, 1>
<She, 1>
<was, 1>
<back, 1>
<at, 1>
<her, 1>
<post, 1>
<in, 1>
<an, 1>
<instant, 1>
<and, 1>
<to, 1>
<her, 1>
<excited, 1>
<eyes, 1>
<a, 1>
<great, 1>
<change, 1>
<seemed, 1>
<to, 1>
<have, 1>
<taken, 1>
<place, 1>
<The, 1>
<fever, 1>
<flush, 1>
<and, 1>
<the, 1>
<look, 1>
<of, 1>
<pain, 1>
<were, 1>
<gone, 1>
<and, 1>
<the, 1>
<beloved, 1>
<little, 1>
<face, 1>
<looked, 1>
<so, 1>
<pale, 1>
<and, 1>
<peaceful, 1>
<in, 1>
<its, 1>
<utter, 1>
<repose, 1>
<that, 1>
<Jo, 1>
<felt, 1>
<no, 1>
<desire, 1>
<to, 1>
<weep, 1>
<or, 1>
<to, 1>
<lament, 1>
<Leaning, 1>
<low, 1>
<over, 1>
<this, 1>
<dearest, 1>
<of, 1>
<her, 1>
<sisters, 1>
<she, 1>
<kissed, 1>
<the, 1>
<damp, 1>
<forehead, 1>
<with, 1>
<her, 1>
<heart, 1>
<on, 1>
<her, 1>
<lips, 1>
<and, 1>
<softly, 1>
<whispered, 1>
<Good, 1>
<by, 1>
<my, 1>
<Beth, 1>
<Good, 1>
<by, 1>
<As, 1>
<if, 1>
<awaked, 1>
<by, 1>
<the, 1>
<stir, 1>
<Hannah, 1>
<started, 1>
<out, 1>
<of, 1>
<her, 1>
<sleep, 1>
<hurried, 1>
<to, 1>
<the, 1>
<bed, 1>
<looked, 1>
<at, 1>
<Beth, 1>
<felt, 1>
<her, 1>
<hands, 1>
<listened, 1>
<at, 1>
<her, 1>
<lips, 1>
<and, 1>
<then, 1>
<throwing, 1>
<her, 1>
<apron, 1>
<over, 1>
<her, 1>
<head, 1>
<sat, 1>
<down, 1>
<to, 1>
<rock, 1>
<to, 1>
<and, 1>
<fro, 1>
<exclaiming, 1>
<under, 1>
<her, 1>
<breath, 1>
<The, 1>
<fever, 1>
<s, 1>
<turned, 1>
<she, 1>
<s, 1>
<sleepin, 1>
<nat, 1>
<ral, 1>
<her, 1>
<skin, 1>
<s, 1>
<damp, 1>
<and, 1>
<she, 1>
<breathes, 1>
<easy, 1>
<Praise, 1>
<be, 1>
<given, 1>
<Oh, 1>
<my, 1>
<goodness, 1>
<me, 1>
<Before, 1>
<the, 1>
<girls, 1>
<could, 1>
<believe, 1>
<the, 1>
<happy, 1>
<truth, 1>
<the, 1>
<doctor, 1>
<came, 1>
<to, 1>
<confirm, 1>
<it, 1>
<He, 1>
<was, 1>
<a, 1>
<homely, 1>
<man, 1>
<but, 1>
<they, 1>
<thought, 1>
<his, 1>
<face, 1>
<quite, 1>
<heavenly, 1>
<when, 1>
<he, 1>
<smiled, 1>
<and, 1>
<said, 1>
<with, 1>
<a, 1>
<fatherly, 1>
<look, 1>
<at, 1>
<them, 1>
<Yes, 1>
<my, 1>
<dears, 1>
<I, 1>
<think, 1>
<the, 1>
<little, 1>
<girl, 1>
<will, 1>
<pull, 1>
<through, 1>
<this, 1>
<time, 1>
<Keep, 1>
<the, 1>
<house, 1>
<quiet, 1>
<let, 1>
<her, 1>
<sleep, 1>
<and, 1>
<when, 1>
<she, 1>
<wakes, 1>
<give, 1>
<her, 1>
<What, 1>
<they, 1>
<were, 1>
<to, 1>
<give, 1>
<neither, 1>
<heard, 1>
<for, 1>
<both, 1>
<crept, 1>
<into, 1>
<the, 1>
<dark, 1>
<hall, 1>
<and, 1>
<sitting, 1>
<on, 1>
<the, 1>
<stairs, 1>
<held, 1>
<each, 1>
<other, 1>
<close, 1>
<rejoicing, 1>
<with, 1>
<hearts, 1>
<too, 1>
<full, 1>
<for, 1>
<words, 1>
<When, 1>
<they, 1>
<went, 1>
<back, 1>
<to, 1>
<be, 1>
<kissed, 1>
<and, 1>
<cuddled, 1>
<by, 1>
<faithful, 1>
<Hannah, 1>
<they, 1>
<found, 1>
<Beth, 1>
<lying, 1>
<as, 1>
<she, 1>
<used, 1>
<to, 1>
<do, 1>
<with, 1>
<her, 1>
<cheek, 1>
<pillowed, 1>
<on, 1>
<her, 1>
<hand, 1>
<the, 1>
<dreadful, 1>
<pallor, 1>
<gone, 1>
<and, 1>
<breathing, 1>
<quietly, 1>
<as, 1>
<if, 1>
<just, 1>
<fallen, 1>
<asleep, 1>
<If, 1>
<Mother, 1>
<would, 1>
<only, 1>
<come, 1>
<now, 1>
<said, 1>
<Jo, 1>
<as, 1>
<the, 1>
<winter, 1>
<night, 1>
<began, 1>
<to, 1>
<wane, 1>
<See, 1>
<said, 1>
<Meg, 1>
<coming, 1>
<up, 1>
<with, 1>
<a, 1>
<white, 1>
<half, 1>
<opened, 1>
<rose, 1>
<I, 1>
<thought, 1>
<this, 1>
<would, 1>
<hardly, 1>
<be, 1>
<ready, 1>
<to, 1>
<lay, 1>
<in, 1>
<Beth, 1>
<s, 1>
<hand, 1>
<tomorrow, 1>
<if, 1>
<she, 1>
<went, 1>
<away, 1>
<from, 1>
<us, 1>
<But, 1>
<it, 1>
<has, 1>
<blossomed, 1>
<in, 1>
<the, 1>
<night, 1>
<and, 1>
<now, 1>
<I, 1>
<mean, 1>
<to, 1>
<put, 1>
<it, 1>
<in, 1>
<my, 1>
<vase, 1>
<here, 1>
<so, 1>
<that, 1>
<when, 1>
<the, 1>
<darling, 1>
<wakes, 1>
<the, 1>
<first, 1>
<thing, 1>
<she, 1>
<sees, 1>
<will, 1>
<be, 1>
<the, 1>
<little, 1>
<rose, 1>
<and, 1>
<Mother, 1>
<s, 1>
<face, 1>
<Never, 1>
<had, 1>
<the, 1>
<sun, 1>
<risen, 1>
<so, 1>
<beautifully, 1>
<and, 1>
<never, 1>
<had, 1>
<the, 1>
<world, 1>
<seemed, 1>
<so, 1>
<lovely, 1>
<as, 1>
<it, 1>
<did, 1>
<to, 1>
<the, 1>
<heavy, 1>
<eyes, 1>
<of, 1>
<Meg, 1>
<and, 1>
<Jo, 1>
<as, 1>
<they, 1>
<looked, 1>
<out, 1>
<in, 1>
<the, 1>
<early, 1>
<morning, 1>
<when, 1>
<their, 1>
<long, 1>
<sad, 1>
<vigil, 1>
<was, 1>
<done, 1>
<It, 1>
<looks, 1>
<like, 1>
<a, 1>
<fairy, 1>
<world, 1>
<said, 1>
<Meg, 1>
<smiling, 1>
<to, 1>
<herself, 1>
<as, 1>
<she, 1>
<stood, 1>
<behind, 1>
<the, 1>
<curtain, 1>
<watching, 1>
<the, 1>
<dazzling, 1>
<sight, 1>
<Hark, 1>
<cried, 1>
<Jo, 1>
<starting, 1>
<to, 1>
<her, 1>
<feet, 1>
<Yes, 1>
<there, 1>
<was, 1>
<a, 1>
<sound, 1>
<of, 1>
<bells, 1>
<at, 1>
<the, 1>
<door, 1>
<below, 1>
<a, 1>
<cry, 1>
<from, 1>
<Hannah, 1>
<and, 1>
<then, 1>
<Laurie, 1>
<s, 1>
<voice, 1>
<saying, 1>
<in, 1>
<a, 1>
<joyful, 1>
<whisper, 1>
<Girls, 1>
<she, 1>
<s, 1>
<come, 1>
<She, 1>
<s, 1>
<come, 1>
<CHAPTER, 1>
<NINETEEN, 1>
<AMY, 1>
<S, 1>
<WILL, 1>
<While, 1>
<these, 1>
<things, 1>
<were, 1>
<happening, 1>
<at, 1>
<home, 1>
<Amy, 1>
<was, 1>
<having, 1>
<hard, 1>
<times, 1>
<at, 1>
<Aunt, 1>
<March, 1>
<s, 1>
<She, 1>
<felt, 1>
<her, 1>
<exile, 1>
<deeply, 1>
<and, 1>
<for, 1>
<the, 1>
<first, 1>
<time, 1>
<in, 1>
<her, 1>
<life, 1>
<realized, 1>
<how, 1>
<much, 1>
<she, 1>
<was, 1>
<beloved, 1>
<and, 1>
<petted, 1>
<at, 1>
<home, 1>
<Aunt, 1>
<March, 1>
<never, 1>
<petted, 1>
<any, 1>
<one, 1>
<she, 1>
<did, 1>
<not, 1>
<approve, 1>
<of, 1>
<it, 1>
<but, 1>
<she, 1>
<meant, 1>
<to, 1>
<be, 1>
<kind, 1>
<for, 1>
<the, 1>
<well, 1>
<behaved, 1>
<little, 1>
<girl, 1>
<pleased, 1>
<her, 1>
<very, 1>
<much, 1>
<and, 1>
<Aunt, 1>
<March, 1>
<had, 1>
<a, 1>
<soft, 1>
<place, 1>
<in, 1>
<her, 1>
<old, 1>
<heart, 1>
<for, 1>
<her, 1>
<nephew, 1>
<s, 1>
<children, 1>
<though, 1>
<she, 1>
<didn, 1>
<t, 1>
<think, 1>
<it, 1>
<proper, 1>
<to, 1>
<confess, 1>
<it, 1>
<She, 1>
<really, 1>
<did, 1>
<her, 1>
<best, 1>
<to, 1>
<make, 1>
<Amy, 1>
<happy, 1>
<but, 1>
<dear, 1>
<me, 1>
<what, 1>
<mistakes, 1>
<she, 1>
<made, 1>
<Some, 1>
<old, 1>
<people, 1>
<keep, 1>
<young, 1>
<at, 1>
<heart, 1>
<in, 1>
<spite, 1>
<of, 1>
<wrinkles, 1>
<and, 1>
<gray, 1>
<hairs, 1>
<can, 1>
<sympathize, 1>
<with, 1>
<children, 1>
<s, 1>
<little, 1>
<cares, 1>
<and, 1>
<joys, 1>
<make, 1>
<them, 1>
<feel, 1>
<at, 1>
<home, 1>
<and, 1>
<can, 1>
<hide, 1>
<wise, 1>
<lessons, 1>
<under, 1>
<pleasant, 1>
<plays, 1>
<giving, 1>
<and, 1>
<receiving, 1>
<friendship, 1>
<in, 1>
<the, 1>
<sweetest, 1>
<way, 1>
<But, 1>
<Aunt, 1>
<March, 1>
<had, 1>
<not, 1>
<this, 1>
<gift, 1>
<and, 1>
<she, 1>
<worried, 1>
<Amy, 1>
<very, 1>
<much, 1>
<with, 1>
<her, 1>
<rules, 1>
<and, 1>
<orders, 1>
<her, 1>
<prim, 1>
<ways, 1>
<and, 1>
<long, 1>
<prosy, 1>
<talks, 1>
<Finding, 1>
<the, 1>
<child, 1>
<more, 1>
<docile, 1>
<and, 1>
<amiable, 1>
<than, 1>
<her, 1>
<sister, 1>
<the, 1>
<old, 1>
<lady, 1>
<felt, 1>
<it, 1>
<her, 1>
<duty, 1>
<to, 1>
<try, 1>
<and, 1>
<counteract, 1>
<as, 1>
<far, 1>
<as, 1>
<possible, 1>
<the, 1>
<bad, 1>
<effects, 1>
<of, 1>
<home, 1>
<freedom, 1>
<and, 1>
<indulgence, 1>
<So, 1>
<she, 1>
<took, 1>
<Amy, 1>
<by, 1>
<the, 1>
<hand, 1>
<and, 1>
<taught, 1>
<her, 1>
<as, 1>
<she, 1>
<herself, 1>
<had, 1>
<been, 1>
<taught, 1>
<sixty, 1>
<years, 1>
<ago, 1>
<a, 1>
<process, 1>
<which, 1>
<carried, 1>
<dismay, 1>
<to, 1>
<Amy, 1>
<s, 1>
<soul, 1>
<and, 1>
<made, 1>
<her, 1>
<feel, 1>
<like, 1>
<a, 1>
<fly, 1>
<in, 1>
<the, 1>
<web, 1>
<of, 1>
<a, 1>
<very, 1>
<strict, 1>
<spider, 1>
<She, 1>
<had, 1>
<to, 1>
<wash, 1>
<the, 1>
<cups, 1>
<every, 1>
<morning, 1>
<and, 1>
<polish, 1>
<up, 1>
<the, 1>
<old, 1>
<fashioned, 1>
<spoons, 1>
<the, 1>
<fat, 1>
<silver, 1>
<teapot, 1>
<and, 1>
<the, 1>
<glasses, 1>
<till, 1>
<they, 1>
<shone, 1>
<Then, 1>
<she, 1>
<must, 1>
<dust, 1>
<the, 1>
<room, 1>
<and, 1>
<what, 1>
<a, 1>
<trying, 1>
<job, 1>
<that, 1>
<was, 1>
<Not, 1>
<a, 1>
<speck, 1>
<escaped, 1>
<Aunt, 1>
<March, 1>
<s, 1>
<eye, 1>
<and, 1>
<all, 1>
<the, 1>
<furniture, 1>
<had, 1>
<claw, 1>
<legs, 1>
<and, 1>
<much, 1>
<carving, 1>
<which, 1>
<was, 1>
<never, 1>
<dusted, 1>
<to, 1>
<suit, 1>
<Then, 1>
<Polly, 1>
<had, 1>
<to, 1>
<be, 1>
<fed, 1>
<the, 1>
<lap, 1>
<dog, 1>
<combed, 1>
<and, 1>
<a, 1>
<dozen, 1>
<trips, 1>
<upstairs, 1>
<and, 1>
<down, 1>
<to, 1>
<get, 1>
<things, 1>
<or, 1>
<deliver, 1>
<orders, 1>
<for, 1>
<the, 1>
<old, 1>
<lady, 1>
<was, 1>
<very, 1>
<lame, 1>
<and, 1>
<seldom, 1>
<left, 1>
<her, 1>
<big, 1>
<chair, 1>
<After, 1>
<these, 1>
<tiresome, 1>
<labors, 1>
<she, 1>
<must, 1>
<do, 1>
<her, 1>
<lessons, 1>
<which, 1>
<was, 1>
<a, 1>
<daily, 1>
<trial, 1>
<of, 1>
<every, 1>
<virtue, 1>
<she, 1>
<possessed, 1>
<Then, 1>
<she, 1>
<was, 1>
<allowed, 1>
<one, 1>
<hour, 1>
<for, 1>
<exercise, 1>
<or, 1>
<play, 1>
<and, 1>
<didn, 1>
<t, 1>
<she, 1>
<enjoy, 1>
<it, 1>
<Laurie, 1>
<came, 1>
<every, 1>
<day, 1>
<and, 1>
<wheedled, 1>
<Aunt, 1>
<March, 1>
<till, 1>
<Amy, 1>
<was, 1>
<allowed, 1>
<to, 1>
<go, 1>
<out, 1>
<with, 1>
<him, 1>
<when, 1>
<they, 1>
<walked, 1>
<and, 1>
<rode, 1>
<and, 1>
<had, 1>
<capital, 1>
<times, 1>
<After, 1>
<dinner, 1>
<she, 1>
<had, 1>
<to, 1>
<read, 1>
<aloud, 1>
<and, 1>
<sit, 1>
<still, 1>
<while, 1>
<the, 1>
<old, 1>
<lady, 1>
<slept, 1>
<which, 1>
<she, 1>
<usually, 1>
<did, 1>
<for, 1>
<an, 1>
<hour, 1>
<as, 1>
<she, 1>
<dropped, 1>
<off, 1>
<over, 1>
<the, 1>
<first, 1>
<page, 1>
<Then, 1>
<patchwork, 1>
<or, 1>
<towels, 1>
<appeared, 1>
<and, 1>
<Amy, 1>
<sewed, 1>
<with, 1>
<outward, 1>
<meekness, 1>
<and, 1>
<inward, 1>
<rebellion, 1>
<till, 1>
<dusk, 1>
<when, 1>
<she, 1>
<was, 1>
<allowed, 1>
<to, 1>
<amuse, 1>
<herself, 1>
<as, 1>
<she, 1>
<liked, 1>
<till, 1>
<teatime, 1>
<The, 1>
<evenings, 1>
<were, 1>
<the, 1>
<worst, 1>
<of, 1>
<all, 1>
<for, 1>
<Aunt, 1>
<March, 1>
<fell, 1>
<to, 1>
<telling, 1>
<long, 1>
<stories, 1>
<about, 1>
<her, 1>
<youth, 1>
<which, 1>
<were, 1>
<so, 1>
<unutterably, 1>
<dull, 1>
<that, 1>
<Amy, 1>
<was, 1>
<always, 1>
<ready, 1>
<to, 1>
<go, 1>
<to, 1>
<bed, 1>
<intending, 1>
<to, 1>
<cry, 1>
<over, 1>
<her, 1>
<hard, 1>
<fate, 1>
<but, 1>
<usually, 1>
<going, 1>
<to, 1>
<sleep, 1>
<before, 1>
<she, 1>
<had, 1>
<squeezed, 1>
<out, 1>
<more, 1>
<than, 1>
<a, 1>
<tear, 1>
<or, 1>
<two, 1>
<If, 1>
<it, 1>
<had, 1>
<not, 1>
<been, 1>
<for, 1>
<Laurie, 1>
<and, 1>
<old, 1>
<Esther, 1>
<the, 1>
<maid, 1>
<she, 1>
<felt, 1>
<that, 1>
<she, 1>
<never, 1>
<could, 1>
<have, 1>
<got, 1>
<through, 1>
<that, 1>
<dreadful, 1>
<time, 1>
<The, 1>
<parrot, 1>
<alone, 1>
<was, 1>
<enough, 1>
<to, 1>
<drive, 1>
<her, 1>
<distracted, 1>
<for, 1>
<he, 1>
<soon, 1>
<felt, 1>
<that, 1>
<she, 1>
<did, 1>
<not, 1>
<admire, 1>
<him, 1>
<and, 1>
<revenged, 1>
<himself, 1>
<by, 1>
<being, 1>
<as, 1>
<mischievous, 1>
<as, 1>
<possible, 1>
<He, 1>
<pulled, 1>
<her, 1>
<hair, 1>
<whenever, 1>
<she, 1>
<came, 1>
<near, 1>
<him, 1>
<upset, 1>
<his, 1>
<bread, 1>
<and, 1>
<milk, 1>
<to, 1>
<plague, 1>
<her, 1>
<when, 1>
<she, 1>
<had, 1>
<newly, 1>
<cleaned, 1>
<his, 1>
<cage, 1>
<made, 1>
<Mop, 1>
<bark, 1>
<by, 1>
<pecking, 1>
<at, 1>
<him, 1>
<while, 1>
<Madam, 1>
<dozed, 1>
<called, 1>
<her, 1>
<names, 1>
<before, 1>
<company, 1>
<and, 1>
<behaved, 1>
<in, 1>
<all, 1>
<respects, 1>
<like, 1>
<an, 1>
<reprehensible, 1>
<old, 1>
<bird, 1>
<Then, 1>
<she, 1>
<could, 1>
<not, 1>
<endure, 1>
<the, 1>
<dog, 1>
<a, 1>
<fat, 1>
<cross, 1>
<beast, 1>
<who, 1>
<snarled, 1>
<and, 1>
<yelped, 1>
<at, 1>
<her, 1>
<when, 1>
<she, 1>
<made, 1>
<his, 1>
<toilet, 1>
<and, 1>
<who, 1>
<lay, 1>
<on, 1>
<his, 1>
<back, 1>
<with, 1>
<all, 1>
<his, 1>
<legs, 1>
<in, 1>
<the, 1>
<air, 1>
<and, 1>
<a, 1>
<most, 1>
<idiotic, 1>
<expression, 1>
<of, 1>
<countenance, 1>
<when, 1>
<he, 1>
<wanted, 1>
<something, 1>
<to, 1>
<eat, 1>
<which, 1>
<was, 1>
<about, 1>
<a, 1>
<dozen, 1>
<times, 1>
<a, 1>
<day, 1>
<The, 1>
<cook, 1>
<was, 1>
<bad, 1>
<tempered, 1>
<the, 1>
<old, 1>
<coachman, 1>
<was, 1>
<deaf, 1>
<and, 1>
<Esther, 1>
<the, 1>
<only, 1>
<one, 1>
<who, 1>
<ever, 1>
<took, 1>
<any, 1>
<notice, 1>
<of, 1>
<the, 1>
<young, 1>
<lady, 1>
<Esther, 1>
<was, 1>
<a, 1>
<Frenchwoman, 1>
<who, 1>
<had, 1>
<lived, 1>
<with, 1>
<Madame, 1>
<as, 1>
<she, 1>
<called, 1>
<her, 1>
<mistress, 1>
<for, 1>
<many, 1>
<years, 1>
<and, 1>
<who, 1>
<rather, 1>
<tyrannized, 1>
<over, 1>
<the, 1>
<old, 1>
<lady, 1>
<who, 1>
<could, 1>
<not, 1>
<get, 1>
<along, 1>
<without, 1>
<her, 1>
<Her, 1>
<real, 1>
<name, 1>
<was, 1>
<Estelle, 1>
<but, 1>
<Aunt, 1>
<March, 1>
<ordered, 1>
<her, 1>
<to, 1>
<change, 1>
<it, 1>
<and, 1>
<she, 1>
<obeyed, 1>
<on, 1>
<condition, 1>
<that, 1>
<she, 1>
<was, 1>
<never, 1>
<asked, 1>
<to, 1>
<change, 1>
<her, 1>
<religion, 1>
<She, 1>
<took, 1>
<a, 1>
<fancy, 1>
<to, 1>
<Mademoiselle, 1>
<and, 1>
<amused, 1>
<her, 1>
<very, 1>
<much, 1>
<with, 1>
<odd, 1>
<stories, 1>
<of, 1>
<her, 1>
<life, 1>
<in, 1>
<France, 1>
<when, 1>
<Amy, 1>
<sat, 1>
<with, 1>
<her, 1>
<while, 1>
<she, 1>
<got, 1>
<up, 1>
<Madame, 1>
<s, 1>
<laces, 1>
<She, 1>
<also, 1>
<allowed, 1>
<her, 1>
<to, 1>
<roam, 1>
<about, 1>
<the, 1>
<great, 1>
<house, 1>
<and, 1>
<examine, 1>
<the, 1>
<curious, 1>
<and, 1>
<pretty, 1>
<things, 1>
<stored, 1>
<away, 1>
<in, 1>
<the, 1>
<big, 1>
<wardrobes, 1>
<and, 1>
<the, 1>
<ancient, 1>
<chests, 1>
<for, 1>
<Aunt, 1>
<March, 1>
<hoarded, 1>
<like, 1>
<a, 1>
<magpie, 1>
<Amy, 1>
<s, 1>
<chief, 1>
<delight, 1>
<was, 1>
<an, 1>
<Indian, 1>
<cabinet, 1>
<full, 1>
<of, 1>
<queer, 1>
<drawers, 1>
<little, 1>
<pigeonholes, 1>
<and, 1>
<secret, 1>
<places, 1>
<in, 1>
<which, 1>
<were, 1>
<kept, 1>
<all, 1>
<sorts, 1>
<of, 1>
<ornaments, 1>
<some, 1>
<precious, 1>
<some, 1>
<merely, 1>
<curious, 1>
<all, 1>
<more, 1>
<or, 1>
<less, 1>
<antique, 1>
<To, 1>
<examine, 1>
<and, 1>
<arrange, 1>
<these, 1>
<things, 1>
<gave, 1>
<Amy, 1>
<great, 1>
<satisfaction, 1>
<especially, 1>
<the, 1>
<jewel, 1>
<cases, 1>
<in, 1>
<which, 1>
<on, 1>
<velvet, 1>
<cushions, 1>
<reposed, 1>
<the, 1>
<ornaments, 1>
